schema_version,corpus_release_id,poet_id,poet_name,poem_id,title,relative_path,source_bytes,source_sha256,canonical_text_sha256,unicode_character_count,physical_line_count,nonblank_line_count,inventory_word_estimate,warning_codes
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-a6d7e99ab4fb3c8a,Alpine Glow,Emily Dickinson/Alpine Glow.txt,247,f2cc8d01691fdc3138e93b35c7d430e8c58c600226f3bfc454515ffb55956a0d,f2cc8d01691fdc3138e93b35c7d430e8c58c600226f3bfc454515ffb55956a0d,247,11,10,40,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-d482cfb2f2fedeaf,Apocalypse,Emily Dickinson/Apocalypse.txt,288,084fda989ff52504fbe77a9928e746c7ee5d759c675f621bf59efc055e15a456,084fda989ff52504fbe77a9928e746c7ee5d759c675f621bf59efc055e15a456,288,14,12,53,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-f8f03da0a7243382,Apotheosis,Emily Dickinson/Apotheosis.txt,191,1ca40da878ae18cda0e05621269e1695a68639c8f7f5c0e2758a8c5aae5cfc4c,1ca40da878ae18cda0e05621269e1695a68639c8f7f5c0e2758a8c5aae5cfc4c,191,9,8,32,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-ce3595fd70784505,April,Emily Dickinson/April.txt,495,5efa669a1a0d9d7756af16ad0b1568d4c5457a73192736fd28cc30e34013eb52,5efa669a1a0d9d7756af16ad0b1568d4c5457a73192736fd28cc30e34013eb52,495,16,16,89,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-0b987348c0c46f19,Asleep,Emily Dickinson/Asleep.txt,350,b1fdb87def7f6608e4190de1d38669b8b40955b6fad18b6a36f9a7539921898c,b1fdb87def7f6608e4190de1d38669b8b40955b6fad18b6a36f9a7539921898c,350,14,12,60,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-2e364115b886cf4a,Aspiration,Emily Dickinson/Aspiration.txt,234,34039763d300359c7d09552126655df261bb0186bfad912a0034bca4e1d919d6,34039763d300359c7d09552126655df261bb0186bfad912a0034bca4e1d919d6,234,9,8,47,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-0ffa348ab2bbd37f,Astra Castra,Emily Dickinson/Astra Castra.txt,219,c12e829bc14a83a30046705b69f533fa53191d2f455c5465121c4b7e04388cda,c12e829bc14a83a30046705b69f533fa53191d2f455c5465121c4b7e04388cda,219,9,8,32,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-15184cd37ef90ed2,At Home,Emily Dickinson/At Home.txt,569,d377833813f5b19cfdbdcb7ff31dab0ee2f5d0d28528bfc307c553a55cb3a673,d377833813f5b19cfdbdcb7ff31dab0ee2f5d0d28528bfc307c553a55cb3a673,569,24,20,101,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-6c6f2fad0700caa7,At Length,Emily Dickinson/At Length.txt,431,d27a9504f726ab5fa7354c450fa56eef129b96519a0b61e7b3d07a884416a4a5,d27a9504f726ab5fa7354c450fa56eef129b96519a0b61e7b3d07a884416a4a5,431,19,16,73,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-f9568e2c9180b32d,Aurora,Emily Dickinson/Aurora.txt,503,dd6d4ce130488c4aed351e6ee32fbc64faad350853fe911f3ce6cb8f8cc13b18,dd6d4ce130488c4aed351e6ee32fbc64faad350853fe911f3ce6cb8f8cc13b18,503,20,19,81,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5506e9e117deb618,Autumn,Emily Dickinson/Autumn.txt,233,c78783c4b9e1f150a10e6b3fe88ba110c9da54655da5ecf1b6d3886c7f798223,c78783c4b9e1f150a10e6b3fe88ba110c9da54655da5ecf1b6d3886c7f798223,233,9,8,44,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-97eee65368e319e8,Beclouded,Emily Dickinson/Beclouded.txt,234,3a4a60bfcf8f6689ce2ec28602f88d15da5e540464c684ab869154ab0ae6ee95,3a4a60bfcf8f6689ce2ec28602f88d15da5e540464c684ab869154ab0ae6ee95,234,9,8,45,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5fa5118fe7b53e99,Bequest,Emily Dickinson/Bequest.txt,216,c9631c3bf22afbc17570f039f5397f1571e91169e930379134fbf1762da22901,c9631c3bf22afbc17570f039f5397f1571e91169e930379134fbf1762da22901,216,9,8,38,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-282ffe0db6676989,By the Sea,Emily Dickinson/By the Sea.txt,662,f3ce3ea650ef568c5d39a74409a2361e25f162506b7800b71d4266dbc6700f8c,f3ce3ea650ef568c5d39a74409a2361e25f162506b7800b71d4266dbc6700f8c,662,29,24,131,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-93f586bf458d44fd,Called Back,Emily Dickinson/Called Back.txt,528,c570274b703ae14c7f99fe644f115ac63452642b391ce0e045ec34e90127c53b,c570274b703ae14c7f99fe644f115ac63452642b391ce0e045ec34e90127c53b,528,22,19,95,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-9f051110b879c49c,Childish Griefs,Emily Dickinson/Childish Griefs.txt,240,57cc1c650a5adcf61cdc57e48d3bad932b27ab31268bd66706f141fc4d9f0af9,57cc1c650a5adcf61cdc57e48d3bad932b27ab31268bd66706f141fc4d9f0af9,240,9,8,35,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-90a76e6e1da67959,Choice,Emily Dickinson/Choice.txt,355,f1c2887d407c4a9301b29c89134c8897ae29f7c6c02c1a66ec2588c7e1b691e4,f1c2887d407c4a9301b29c89134c8897ae29f7c6c02c1a66ec2588c7e1b691e4,355,14,12,65,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e71a98b5a894dac3,Cobwebs,Emily Dickinson/Cobwebs.txt,211,83ebea0b9e550f5b4a1bcfb0b30fefbf72e9ec4c4d033cd8b0a4da14a3463661,83ebea0b9e550f5b4a1bcfb0b30fefbf72e9ec4c4d033cd8b0a4da14a3463661,211,9,8,35,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-a6e5b42403c49231,Cocoon,Emily Dickinson/Cocoon.txt,105,6e778e284a78dac35f64b0e8daeee67e2b417a4dacc69b77cee93d207b0a0a83,6e778e284a78dac35f64b0e8daeee67e2b417a4dacc69b77cee93d207b0a0a83,105,5,5,19,suspiciously_short
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-03b78a0e9786e2b7,Compensation,Emily Dickinson/Compensation.txt,200,338cd8ee6d6911896c8f1026cef23f9acc91dc0b03c85d522a6d563cb7d98151,338cd8ee6d6911896c8f1026cef23f9acc91dc0b03c85d522a6d563cb7d98151,200,9,8,33,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-be6be922249df9c2,Consecration,Emily Dickinson/Consecration.txt,196,a58c746a8b4494f12473edd2e90cb10df1d400c709299a16016233d76934343d,a58c746a8b4494f12473edd2e90cb10df1d400c709299a16016233d76934343d,196,4,4,38,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-54526415357f21e0,Contrast,Emily Dickinson/Contrast.txt,251,5eec9bf3c730295533a2230cf3c1041fc1961c9a21f71417c695cf164592e762,5eec9bf3c730295533a2230cf3c1041fc1961c9a21f71417c695cf164592e762,251,9,8,42,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-06930dae01ff67bf,Dawn - Not knowing when the dawn will come,Emily Dickinson/Dawn - Not knowing when the dawn will come.txt,116,0e6801860bf237dc78ad8f99a35ac8004b831183c9c2a489a9aa4affb1b5d2bf,0e6801860bf237dc78ad8f99a35ac8004b831183c9c2a489a9aa4affb1b5d2bf,116,4,4,23,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-3132b6595cf0bfe8,"Dawn - When night is almost done,","Emily Dickinson/Dawn - When night is almost done,.txt",223,5623b9a84c0c5dbd5024a45c4ba2a2d7198b08a4ef48b1acced95c6f6402e023,5623b9a84c0c5dbd5024a45c4ba2a2d7198b08a4ef48b1acced95c6f6402e023,223,9,8,43,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-2e623cb4014f3205,Day's Parlor,Emily Dickinson/Day's Parlor.txt,513,649ae201a396178a6ff563fb1a3ac39b85528a9e39931f27919d1d61536cae44,649ae201a396178a6ff563fb1a3ac39b85528a9e39931f27919d1d61536cae44,513,19,16,90,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e3b399824ae94bb3,Dead,Emily Dickinson/Dead.txt,352,b8ba9a06f76ad88c62865e27588bf6529ce4065d437539dbb7dff911ece18048,b8ba9a06f76ad88c62865e27588bf6529ce4065d437539dbb7dff911ece18048,352,14,12,60,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-487671ae4b0e7c64,Death and Life,Emily Dickinson/Death and Life.txt,207,732013b3332e1f7c138bd6d8b5a58beba09f396d51df0a10f762c8a004fd3426,732013b3332e1f7c138bd6d8b5a58beba09f396d51df0a10f762c8a004fd3426,207,8,8,36,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-281615c6e7c818dd,Death,Emily Dickinson/Death.txt,297,228587fa5196985c46a9c726a61f963c1222b319fdba33598e11b3d2223100f9,228587fa5196985c46a9c726a61f963c1222b319fdba33598e11b3d2223100f9,297,14,12,55,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e0917a24e42f726e,Deed,Emily Dickinson/Deed.txt,218,bc6f81f23e0f938e8c8c6f2a0395a5c8a166899272f6fd01afeec5d59aa27000,bc6f81f23e0f938e8c8c6f2a0395a5c8a166899272f6fd01afeec5d59aa27000,218,9,8,45,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-51e8cf6cf6e0c04e,Desire,Emily Dickinson/Desire.txt,234,5fbe4b97f0977c143dee4971264f7f5a23e438d411d675adb1b8e32665039652,5fbe4b97f0977c143dee4971264f7f5a23e438d411d675adb1b8e32665039652,234,9,8,34,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-b6e4ca1d59d6cebe,Disenchantment,Emily Dickinson/Disenchantment.txt,235,fcab944cc07f305305cc96948a5bbc6d62e157816ed92235a2378a1e85d959e7,fcab944cc07f305305cc96948a5bbc6d62e157816ed92235a2378a1e85d959e7,235,9,8,44,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5fc177f066ca946f,Dreams,Emily Dickinson/Dreams.txt,113,2b73fde5bfb1ee3c97ccdfa11c955555ea38f167338b49402b76ea8540a422a0,2b73fde5bfb1ee3c97ccdfa11c955555ea38f167338b49402b76ea8540a422a0,113,4,4,22,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-1271bf9061ea4ba2,Dying - I heard a fly buzz when I died;,Emily Dickinson/Dying - I heard a fly buzz when I died;.txt,513,256fe4cd1f6fed9aad77816935cd0cd7487e8d67569784b576ea0f5d6f65e303,256fe4cd1f6fed9aad77816935cd0cd7487e8d67569784b576ea0f5d6f65e303,513,19,16,92,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-c79c9540156456ad,"Dying - The sun kept setting, setting still;","Emily Dickinson/Dying - The sun kept setting, setting still;.txt",473,650b7b1937e3607d8b4d0cd07ec163b399a38b7c721cc5d14879af813f31b9ff,650b7b1937e3607d8b4d0cd07ec163b399a38b7c721cc5d14879af813f31b9ff,473,19,16,89,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-a4eef731cf2c442f,Emancipation,Emily Dickinson/Emancipation.txt,354,7e40f955667d274d60aa6c81e50ccb2acfad637167c61c13145bb8521c7aeb8b,7e40f955667d274d60aa6c81e50ccb2acfad637167c61c13145bb8521c7aeb8b,354,19,16,63,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-87d7292a022ddbb0,Ending,Emily Dickinson/Ending.txt,206,48024c91a9bad23d325052cc38017f8dc79e65b4ddddc967aeb8f5e1fb1282e5,48024c91a9bad23d325052cc38017f8dc79e65b4ddddc967aeb8f5e1fb1282e5,206,9,8,39,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5ceffa26d88c6ff2,Enough,Emily Dickinson/Enough.txt,463,35fa358fdb3a7a45d8265b8afeded2a4dab593fbda41b8f8da6f3651ba227f0e,35fa358fdb3a7a45d8265b8afeded2a4dab593fbda41b8f8da6f3651ba227f0e,463,17,16,93,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-d5360e8b7216096b,Epitaph,Emily Dickinson/Epitaph.txt,237,fc47ef05073422f65bda2bc0ed318c1eedd085b17271a3bfc0bb6c28d8ec74fc,fc47ef05073422f65bda2bc0ed318c1eedd085b17271a3bfc0bb6c28d8ec74fc,237,9,8,43,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-1f137ed4a23e1259,Escape,Emily Dickinson/Escape.txt,209,a6c935025394748f1f85dbe34c3584b7ddd0b8f8d480b3492e573b71dd61465c,a6c935025394748f1f85dbe34c3584b7ddd0b8f8d480b3492e573b71dd61465c,209,9,8,37,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-257eed0d0258c197,Eternity,Emily Dickinson/Eternity.txt,256,f88f854f735b96b6800ec1a1f3995412aa60c6220432f3c6ed211a33e1fa35fb,f88f854f735b96b6800ec1a1f3995412aa60c6220432f3c6ed211a33e1fa35fb,256,13,12,43,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-d117355ea40dd397,Evening,Emily Dickinson/Evening.txt,356,b8eec878389e78e50bd853201aa06c0c6c22b08bfaa10744f1d148ff8c0b6dab,b8eec878389e78e50bd853201aa06c0c6c22b08bfaa10744f1d148ff8c0b6dab,356,14,12,67,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-406366736e903411,Exclusion,Emily Dickinson/Exclusion.txt,300,a4d36b5437f5fc22a63db19c3397788cb4085f806fc23b12f24432c826cced39,a4d36b5437f5fc22a63db19c3397788cb4085f806fc23b12f24432c826cced39,300,14,12,53,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e4263365d3288a95,Experience,Emily Dickinson/Experience.txt,225,b6e03f319b150d8f82ebbb423656aca2c638b7076156511b2e0a66623b298815,b6e03f319b150d8f82ebbb423656aca2c638b7076156511b2e0a66623b298815,225,9,8,42,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-653010bbd4d4bae6,Farewell,Emily Dickinson/Farewell.txt,483,9341ee39203c6d93ac2d1ef7c2bb7b213b8b261d52c1ef43b4998eef4a2a0fb8,9341ee39203c6d93ac2d1ef7c2bb7b213b8b261d52c1ef43b4998eef4a2a0fb8,483,19,16,100,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-aab0c1cd7d16a09b,Fire,Emily Dickinson/Fire.txt,232,cad446f77c1c9f8f361b20c4d5e1233b457de26319fc43519e1aabcc1a894b53,cad446f77c1c9f8f361b20c4d5e1233b457de26319fc43519e1aabcc1a894b53,232,9,8,35,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-c5b48fe678225164,Following,Emily Dickinson/Following.txt,578,89ae85554d03afbc2e0c45de107907ab428c7ba2a33f93917a258735d6b6503a,89ae85554d03afbc2e0c45de107907ab428c7ba2a33f93917a258735d6b6503a,578,24,20,110,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-58d3acefcf8339a0,Forbidden Fruit I,Emily Dickinson/Forbidden Fruit I.txt,119,dad3e7bf8054f01f36eee8accd49a13c9d3da217e0fd394eed9752a136451ad8,dad3e7bf8054f01f36eee8accd49a13c9d3da217e0fd394eed9752a136451ad8,119,4,4,20,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5917d2465b9b03cd,Forbidden Fruit II,Emily Dickinson/Forbidden Fruit II.txt,237,2a45a333bb8ffe785dcd196b11d244395b7e81c0a14cfecb1976f8ec616a7ca5,2a45a333bb8ffe785dcd196b11d244395b7e81c0a14cfecb1976f8ec616a7ca5,237,9,8,40,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5ed508d067a54fa5,Forgotten,Emily Dickinson/Forgotten.txt,450,4c96b49140821317440a6955e0d9e6217419fa218bf7e26bd88063a541cba9c9,4c96b49140821317440a6955e0d9e6217419fa218bf7e26bd88063a541cba9c9,450,20,18,74,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-99c0c14bb24dd676,Friends,Emily Dickinson/Friends.txt,134,4136ae6a53d11ee4169e712b0b424c16c9b1e2f34e8191e9e7046a590c0be3ab,4136ae6a53d11ee4169e712b0b424c16c9b1e2f34e8191e9e7046a590c0be3ab,134,7,6,24,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-f29d8953f01ceb77,Fringed Gentian,Emily Dickinson/Fringed Gentian.txt,334,6941257a4b3b089e6548b9d8e84de938873aa6cb20b2015e60b9cc46be434178,6941257a4b3b089e6548b9d8e84de938873aa6cb20b2015e60b9cc46be434178,334,12,12,61,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-4976b1503c58e5ad,From the Chrysalis,Emily Dickinson/From the Chrysalis.txt,326,5e3918968e0f65cb836f0fe94d1fcf75086dc7fbc126b7ac621f190a561d26e7,5e3918968e0f65cb836f0fe94d1fcf75086dc7fbc126b7ac621f190a561d26e7,326,14,12,63,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-a6c6b10fd3dedefc,Ghosts,Emily Dickinson/Ghosts.txt,531,6af4626b778daf4c5d4dfbf4510080c994c113d1accfc051f511c9b378040f3b,6af4626b778daf4c5d4dfbf4510080c994c113d1accfc051f511c9b378040f3b,531,24,20,85,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-b9d95a2c3e937583,Going,Emily Dickinson/Going.txt,677,d5af0384f0be136e5562b8c6904c573d894ff8df00d0871906d694d1da16bcb2,d5af0384f0be136e5562b8c6904c573d894ff8df00d0871906d694d1da16bcb2,677,29,24,124,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-d86ecd8f61cb58e2,Gone,Emily Dickinson/Gone.txt,622,1a257683951097ef1729b6393a896247b9503d7689bd1097f7ab67d77b45cf5d,1a257683951097ef1729b6393a896247b9503d7689bd1097f7ab67d77b45cf5d,622,25,24,108,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e27f2bb6b6fe9732,Gossip,Emily Dickinson/Gossip.txt,204,88aa1ee4337fe5ade77e79ec6571d20f64ed6c40ef108a21a02c74859bd0fa15,88aa1ee4337fe5ade77e79ec6571d20f64ed6c40ef108a21a02c74859bd0fa15,204,9,8,26,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e89c78df1a889426,Griefs,Emily Dickinson/Griefs.txt,1103,774a9796f52f9b38d13edd6253c752f9ba021ae08b5292bb013945e693f254c1,774a9796f52f9b38d13edd6253c752f9ba021ae08b5292bb013945e693f254c1,1103,44,36,204,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-28f60eb2633012b9,Hope - Hope is a subtle glutton;,Emily Dickinson/Hope - Hope is a subtle glutton;.txt,216,912411230823adb9d9a05064ee80154ee499a963004dfa91fd6549c7f8e2c39d,912411230823adb9d9a05064ee80154ee499a963004dfa91fd6549c7f8e2c39d,216,9,8,36,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-c097067f10484d48,Hope - Hope is the thing with feathers,Emily Dickinson/Hope - Hope is the thing with feathers.txt,354,2ac229a73085b7c3452fd4d66b6288a666ad8e12ec08d5df24eb431b87127a82,2ac229a73085b7c3452fd4d66b6288a666ad8e12ec08d5df24eb431b87127a82,354,14,12,70,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-42e16061aa3bd513,Hunger,Emily Dickinson/Hunger.txt,590,a0cb05aad2cfd768c01759b84225f693ec5333380412cfdcf56c9e7476d8017e,a0cb05aad2cfd768c01759b84225f693ec5333380412cfdcf56c9e7476d8017e,590,24,20,115,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-db457d45a48f41c5,I Had a Guinea Golden,Emily Dickinson/I Had a Guinea Golden.txt,1205,832f20205f4bf1f2fa52f34d35d1fc6dfd92da634fd198cde85b1e8246000b07,832f20205f4bf1f2fa52f34d35d1fc6dfd92da634fd198cde85b1e8246000b07,1205,44,40,224,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-9f7c007d99addc1b,Immortality,Emily Dickinson/Immortality.txt,220,b1fbd92026a20939cab7ba08b55f719754c45d725a6dcadc6f1c04fd7700d118,b1fbd92026a20939cab7ba08b55f719754c45d725a6dcadc6f1c04fd7700d118,220,9,8,34,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-0a84eb328cf8b25f,In a Library,Emily Dickinson/In a Library.txt,793,e89b306d562938bc0de8038f4fff9c6d4cd4911855d9c56f3f14d7be8d88ba92,e89b306d562938bc0de8038f4fff9c6d4cd4911855d9c56f3f14d7be8d88ba92,793,34,28,140,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-dfef26c1b425a449,In Shadow,Emily Dickinson/In Shadow.txt,840,009134edeef7ef953016c14baec4386984b4ba4553ed3066696afe9a6d422206,009134edeef7ef953016c14baec4386984b4ba4553ed3066696afe9a6d422206,840,34,28,164,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-56d3220bcab2b188,In the Garden,Emily Dickinson/In the Garden.txt,572,52bf32165acaa211113354a5f90f2c887fcb44c13581b719ee41036e8d8d1354,52bf32165acaa211113354a5f90f2c887fcb44c13581b719ee41036e8d8d1354,572,24,20,107,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-58bfe045b374b2e3,In Vain,Emily Dickinson/In Vain.txt,1076,fd878df910f8aa0bbe8e2c2eb6ec34f2b0e81ba4cae99f82988eb3623258c415,fd878df910f8aa0bbe8e2c2eb6ec34f2b0e81ba4cae99f82988eb3623258c415,1076,62,51,204,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-a85f6c3e720b4615,Indian Summer,Emily Dickinson/Indian Summer.txt,550,fbb11a317d7c8d7de706cdb2465dc55eee54604227e2c80ffde9fe75a81dccf8,fbb11a317d7c8d7de706cdb2465dc55eee54604227e2c80ffde9fe75a81dccf8,550,23,18,99,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-70c118a3dbcd4aca,Invisible,Emily Dickinson/Invisible.txt,219,77e1108feb0d93f092b43a837a8f9747f431545cfe74094ad61b82a70dbfb06a,77e1108feb0d93f092b43a837a8f9747f431545cfe74094ad61b82a70dbfb06a,219,9,8,40,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-53690e6ae2c99b81,Joy in Death,Emily Dickinson/Joy in Death.txt,250,6f4f6a19073e51d0e79fe2c93833895c85c1c86d53e766798756731fe5034dda,6f4f6a19073e51d0e79fe2c93833895c85c1c86d53e766798756731fe5034dda,250,9,8,50,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-ac675a463a3cb5a9,Life's Trades,Emily Dickinson/Life's Trades.txt,122,cdc3432ee3d9b259acda42f57381c62dc69945263afa441d4043d37ab04f3fd3,cdc3432ee3d9b259acda42f57381c62dc69945263afa441d4043d37ab04f3fd3,122,4,4,26,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-6d9d34c5845de87f,Longing,Emily Dickinson/Longing.txt,660,5366189be8a811708ccf83b2de9bda09310c88d8dfaa24940d76347438397bb2,5366189be8a811708ccf83b2de9bda09310c88d8dfaa24940d76347438397bb2,660,29,24,117,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-629a948084f11fa5,Lost Faith,Emily Dickinson/Lost Faith.txt,209,4a40007a1bc7fac7e2ff7083b7fb4618922c2c2fe522bbf9262b2a674d5b86f2,4a40007a1bc7fac7e2ff7083b7fb4618922c2c2fe522bbf9262b2a674d5b86f2,209,9,8,32,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-b807d583fecc1375,Lost Joy,Emily Dickinson/Lost Joy.txt,229,ebfef923abfe7554c906d53d9c5872b7a4d783caa68cc4067405bcc804bd2882,ebfef923abfe7554c906d53d9c5872b7a4d783caa68cc4067405bcc804bd2882,229,9,8,40,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-3cfb2831b3b3ae0f,Lost,Emily Dickinson/Lost.txt,219,a6ddf4b6d0593218ec498bcb355f271ef8b1b1a6f1ca4d286fab641f8404b760,a6ddf4b6d0593218ec498bcb355f271ef8b1b1a6f1ca4d286fab641f8404b760,219,9,8,45,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-fed36e36381d161b,Love's Baptism,Emily Dickinson/Love's Baptism.txt,625,b98ba24916ded4326b7bdaca0164076d82bfb2bb09fe4138f5f954a1c236b04e,b98ba24916ded4326b7bdaca0164076d82bfb2bb09fe4138f5f954a1c236b04e,625,21,19,107,
1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-ed8468ae5085074c,Love's Humility,Emily Dickinson/Love's Humility.txt,327,8e6e072f6dc5d8eadc69e9fef750a3054a543a7b9dbff0a777776bd89da9be74,8e6e072f6dc5d8eadc69e9fef750a3054a543a7b9dbff0a777776bd89da9be74,327,14,12,54,
